Orden,Apellido,Freq1,Freq2,Freq3
59.151,LOVACO,29,34,..
59.152,MAFFIOTTE,29,34,..
59.153,MONTECE,29,34,..
59.154,OLABERRI,29,34,..
59.155,PEREZ DE LANDAZABAL,29,34,..
59.156,SALMEAN,29,34,..
59.157,SANVALERO,29,34,..
59.158,SURGA,29,34,..
59.159,TORTES,29,34,..
59.160,UGALDEBERE,29,34,..
59.161,URKAREGI,29,34,..
59.162,USEA,29,34,..
59.163,WENNBERG,29,34,..
59.164,ALCONCHER,29,33,..
59.165,ALCUESCAR,29,33,..
59.166,AZAHARES,29,33,..
59.167,BALLUGERA,29,33,..
59.168,BASCHWITZ,29,33,..
59.169,CRUIXENT,29,33,..
59.170,DE LA CITA,29,33,..
59.171,DE MESQUITA,29,33,..
59.172,DE PEÑARANDA,29,33,..
59.173,GREZ,29,33,..
59.174,MONTROS,29,33,..
59.175,RESTRUDIS,29,33,..
59.176,RODRIQUEZ,29,33,..
59.177,RUIZ DE VILLEGAS,29,33,..
59.178,SANCHEZ MANZANERA,29,33,..
59.179,UNAPUCHA,29,33,..
59.180,VERDERAS,29,33,..
59.181,ABSELAN,29,32,..
59.182,BASTARDIN,29,32,..
59.183,BORIBA,29,32,..
59.184,CASATORRES,29,32,..
59.185,DE APRAIZ,29,32,..
59.186,ESMATGES,29,32,..
59.187,FILGUERA,29,32,..
59.188,GODEO,29,32,..
59.189,INDIO,29,32,..
59.190,LAHIJA,29,32,..
59.191,LAIRANA,29,32,..
59.192,MARESCH,29,32,..
59.193,MARGARIN,29,32,..
59.194,MULITERNO,29,32,..
59.195,RAYME,29,32,..
59.196,TAMBORINO,29,32,..
59.197,VEGUIN,29,32,..
59.198,BURNAO,29,31,..
59.199,CASATORRE,29,31,..
59.200,CREU,29,31,..
59.201,DUPORT,29,31,..
59.202,EL MOHAMADI,29,31,..
59.203,EMBORUJO,29,31,..
59.204,ENEV,29,31,..
59.205,GONZALEZ BUENO,29,31,..
59.206,JIMENEZ PAJARERO,29,31,..
59.207,PEREZ ALFARO,29,31,..
59.208,SELIGRA,29,31,..
59.209,SOÑES,29,31,..
59.210,LALCHANDANI,29,30,11
59.211,BERROGAIN,29,30,..
59.212,CASAJOANES,29,30,..
59.213,CHANTAR,29,30,..
59.214,CUVI,29,30,..
59.215,DE VICENTE TUTOR,29,30,..
59.216,DEL PUENTE,29,30,..
59.217,ELCORO IRIBE,29,30,..
59.218,FAIOES,29,30,..
59.219,GARCIA CARRASCO,29,30,..
59.220,GARCIA HIRSCHFELD,29,30,..
59.221,GAUDIZA,29,30,..
59.222,GONZALEZ DE BETOLAZA,29,30,..
59.223,JASPEZ,29,30,..
59.224,MARAGLIANO,29,30,..
59.225,OJEL JARAMILLO,29,30,..
59.226,RAMELL,29,30,..
59.227,SANTAMONICA,29,30,..
59.228,CUNDUMI,29,29,5
59.229,AGUIRREBARRENA,29,29,..
59.230,ALDARABI,29,29,..
59.231,BARRUGUER,29,29,..
59.232,BRINCONES,29,29,..
59.233,DE NACIMIENTO,29,29,..
59.234,ENATARRIAGA,29,29,..
59.235,ENEBRA,29,29,..
59.236,GARCILAZO,29,29,..
59.237,HORRA,29,29,..
59.238,IRIS,29,29,..
59.239,LANZACO,29,29,..
59.240,LLEDES,29,29,..
59.241,LUPERON,29,29,..
59.242,MORFFI,29,29,..
59.243,PANCHAME,29,29,..
59.244,PINACH,29,29,..
59.245,PINASA,29,29,..
59.246,PUCURULL,29,29,..
59.247,RUIZ DE CORTAZAR,29,29,..
59.248,TOSCAS,29,29,..
59.249,VILLELGA,29,29,..
59.250,VISAR,29,29,..
59.251,ASCORBEBEITIA,29,28,..
59.252,JAUSON,29,28,..
59.253,LAURENS,29,28,..
59.254,LONGEDO,29,28,..
59.255,MENSAT,29,28,..
59.256,MIER TERAN,29,28,..
59.257,MINDEGIA,29,28,..
59.258,OLIO,29,28,..
59.259,ORNILLA,29,28,..
59.260,PAULIS,29,28,..
59.261,SANCHEZ CUENCA,29,28,..
59.262,SANCHEZ HORNERO,29,28,..
59.263,SENAREGA,29,28,..
59.264,TAMAÑO,29,28,..
59.265,VAGO,29,28,..
59.266,ZARANDON,29,28,..
59.267,ZUERA,29,28,..
59.268,BARCOJ,29,27,..
59.269,BIFANTE,29,27,..
59.270,CONDINES,29,27,..
59.271,CORTILLA,29,27,..
59.272,CRECIS,29,27,..
59.273,DIEZ DE URE,29,27,..
59.274,ESTAREGUI,29,27,..
59.275,FERNANDEZ DE OCARIZ,29,27,..
59.276,FLAMES,29,27,..
59.277,FORNESA,29,27,..
59.278,HEREÑA,29,27,..
59.279,LARRASOAIN,29,27,..
59.280,LLAQUE,29,27,..
59.281,MENDIVELSO,29,27,..
59.282,NATE,29,27,..
59.283,PROTASIO,29,27,..
59.284,REZABALA,29,27,..
59.285,SAN NICASIO,29,27,..
59.286,ANDERIZ,29,26,..
59.287,ARTALOYTIA,29,26,..
59.288,BARBARRUSA,29,26,..
59.289,CADENS,29,26,..
59.290,ENNASRI,29,26,..
59.291,ESCORESCA,29,26,..
59.292,FRASNO,29,26,..
59.293,GONZALEZ NOVELLES,29,26,..
59.294,JUANIQUINA,29,26,..
59.295,LAGRAÑA,29,26,..
59.296,LAMPE,29,26,..
59.297,LIBARONA,29,26,..
59.298,LLAVETA,29,26,..
59.299,LOPEZ DE ONDATEGUI,29,26,..
59.300,MAESTUD,29,26,..
59.301,MARGALIDA,29,26,..
59.302,MASTRO,29,26,..
59.303,ORTIZ DE SALAZAR,29,26,..
59.304,PEDROSILLO,29,26,..
59.305,PLANILLAS,29,26,..
59.306,RIGORES,29,26,..
59.307,SIGUAS,29,26,..
59.308,SIURO,29,26,..
59.309,SOLSOL,29,26,..
59.310,UCAÑAN,29,26,..
59.311,ADURRIAGA,29,25,..
59.312,BARAGOITIA,29,25,..
59.313,BORDEHORE,29,25,..
59.314,BOZHINOV,29,25,..
59.315,DOMURO,29,25,..
59.316,FRAZAO,29,25,..
59.317,GUIRVAL,29,25,..
59.318,JUBRIAS,29,25,..
59.319,KINTEH,29,25,..
59.320,LANDEROS,29,25,..
59.321,LOHARCES,29,25,..
59.322,LOPEZ GALLINA,29,25,..
59.323,MABRES,29,25,..
59.324,MALTE,29,25,..
59.325,MENTRUIT,29,25,..
59.326,MORAJUDO,29,25,..
59.327,PEREZ LEON,29,25,..
59.328,RECOBENIS,29,25,..
59.329,SANCHEZ DEL ALAMO,29,25,..
59.330,SOLESIO,29,25,..
59.331,STURLESE,29,25,..
59.332,TEGEL,29,25,..
59.333,ALBARDONEDO,29,24,..
59.334,ARMBRUSTER,29,24,..
59.335,BARRAINKUA,29,24,..
59.336,BORINES,29,24,..
59.337,BRUGUER,29,24,..
59.338,CANTACORPS,29,24,..
59.339,CHAVAUD,29,24,..
59.340,COCHETEUX,29,24,..
59.341,COMONTES,29,24,..
59.342,CONDARCO,29,24,..
59.343,CUBIAN,29,24,..
59.344,DE ALBERT,29,24,..
59.345,DUC,29,24,..
59.346,HARTWIG,29,24,..
59.347,HEVIA AZA,29,24,..
59.348,HUIRACOCHA,29,24,..
59.349,IBADANGO,29,24,..
59.350,LESTE,29,24,..
59.351,LIMAICO,29,24,..
59.352,LOZANOV,29,24,..
59.353,MANRIQUE LARA,29,24,..
59.354,MANYARI,29,24,..
59.355,MARTIN DEL RIO,29,24,..
59.356,NIÑA,29,24,..
59.357,RODRIGUEZ FRAILE,29,24,..
59.358,SALERO,29,24,..
59.359,SATAN,29,24,..
59.360,TABLON,29,24,..
59.361,TORDECILLA,29,24,..
59.362,URRERO,29,24,..
59.363,VALLONE,29,24,..
59.364,VIATELA,29,24,..
59.365,ALEXANDRI,29,23,..
59.366,ALMA,29,23,..
59.367,AMESTY,29,23,..
59.368,AMEZKETA,29,23,..
59.369,ARMUNIA,29,23,..
59.370,ARTIGAL,29,23,..
59.371,BIEITO,29,23,..
59.372,BLANZA,29,23,..
59.373,CELESTINO DE LA CRUZ,29,23,..
59.374,CHIADMI,29,23,..
59.375,DEL BOT,29,23,..
59.376,DEMESTRE,29,23,..
59.377,DIAZ GONZALEZ,29,23,..
59.378,DOSTE,29,23,..
59.379,GARCIA DE MARDONES,29,23,..
59.380,GAUSINET,29,23,..
59.381,JHONSON,29,23,..
59.382,JIMENEZ VALLADOLID,29,23,..
59.383,KACHI,29,23,..
59.384,PARAROL,29,23,..
59.385,PUIGSASLLOSAS,29,23,..
59.386,PURCET,29,23,..
59.387,ROUCES,29,23,..
59.388,RUIZ MORENO,29,23,..
59.389,SEYLLER,29,23,..
59.390,TRIGALES,29,23,..
59.391,VALO,29,23,..
59.392,ANDI,29,22,..
59.393,BEN ABDERRAHMAN,29,22,..
59.394,BIBAS,29,22,..
59.395,BOURE,29,22,..
59.396,CARDEMIL,29,22,..
59.397,CARROS,29,22,..
59.398,CAUSA,29,22,..
59.399,CHASIQUIZA,29,22,..
59.400,CIRACH,29,22,..
59.401,COTIELLO,29,22,..
59.402,DEL LAGO,29,22,..
59.403,DIAZ ARGUELLES,29,22,..
59.404,ELIZAGARATE,29,22,..
59.405,FERNANDEZ DE GARAYALDE,29,22,..
59.406,KEMPF,29,22,..
59.407,MARTINEZ CUE,29,22,..
59.408,MISSIEGO,29,22,..
59.409,NIN DE CARDONA,29,22,..
59.410,ORTOÑO,29,22,..
59.411,ROSELLS,29,22,..
59.412,RUTZ,29,22,..
59.413,SALIEV,29,22,..
59.414,SERVATE,29,22,..
59.415,ARRANCUDIAGA,29,21,..
59.416,BARLEYCORN,29,21,..
59.417,CAULONGA,29,21,..
59.418,DA QUINTA,29,21,..
59.419,DAUNESSE,29,21,..
59.420,DE LA LLOSA,29,21,..
59.421,DEAZA,29,21,..
59.422,DORNAS,29,21,..
59.423,EL MEJDKI,29,21,..
59.424,ESPIL,29,21,..
59.425,FATH ALLAH,29,21,..
59.426,GARÇON,29,21,..
59.427,GOZA,29,21,..
59.428,KISHNANI,29,21,..
59.429,LAGHMIRI,29,21,..
59.430,LLATGE,29,21,..
59.431,MARAFONA,29,21,..
59.432,MATEEVA,29,21,..
59.433,MECKI,29,21,..
59.434,PATE,29,21,..
59.435,PILACES,29,21,..
59.436,REIF,29,21,..
59.437,SANCHEZ PEDREÑO,29,21,..
59.438,VALEZ,29,21,..
59.439,ZUBIELQUI,29,21,..
59.440,HIRANANDANI,29,20,6
59.441,ABOUDRAR,29,20,..
59.442,ACUA,29,20,..
59.443,ALPUIN,29,20,..
59.444,BALADIA,29,20,..
59.445,BERNINI,29,20,..
59.446,BITENCOURT,29,20,..
59.447,BRUGUET,29,20,..
59.448,CASTROSEIROS,29,20,..
59.449,DIAZ FUENTES,29,20,..
59.450,EL HAMMAM,29,20,..
59.451,ENNAHAL,29,20,..
59.452,GARBATI,29,20,..
59.453,HERNANDEZ CANO,29,20,..
59.454,IBAGON,29,20,..
59.455,JOANPERE,29,20,..
59.456,JRIRI,29,20,..
59.457,MONTEGUI,29,20,..
59.458,PALAUDARIAS,29,20,..
59.459,PRESTO,29,20,..
59.460,RUIZ GALLEGOS,29,20,..
59.461,RUNZA,29,20,..
59.462,SANOSA,29,20,..
59.463,SIRPA,29,20,..
59.464,TEJEROS,29,20,..
59.465,VALLDEPERES,29,20,..
59.466,ACONDA,29,19,..
59.467,AJNO,29,19,..
59.468,ALVAREZ PEDROSA,29,19,..
59.469,ATSERIAS,29,19,..
59.470,BELOY,29,19,..
59.471,BEN TAYEB,29,19,..
59.472,BIYANG,29,19,..
59.473,BREVE,29,19,..
59.474,CABECERANS,29,19,..
59.475,CHUQUILLA,29,19,..
59.476,CIPION,29,19,..
59.477,CODESEIRA,29,19,..
59.478,DAROZ,29,19,..
59.479,DE LIZAUR,29,19,..
59.480,FLOREZ DE QUIÑONES,29,19,..
59.481,GABAO,29,19,..
59.482,GARCI NUÑO,29,19,..
59.483,GROH,29,19,..
59.484,GUINZO,29,19,..
59.485,HAMIDOUCH,29,19,..
59.486,JURICO,29,19,..
59.487,LETO,29,19,..
59.488,MARADONA,29,19,..
59.489,MARAY,29,19,..
59.490,MARTIN LUCIA,29,19,..
59.491,MONSON,29,19,..
59.492,MUGABURU,29,19,..
59.493,MUNGIA,29,19,..
59.494,MUROLAS,29,19,..
59.495,OLFOS,29,19,..
59.496,PASKUAL,29,19,..
59.497,PEQUENIS,29,19,..
59.498,RODRIGUEZ PRAT,29,19,..
59.499,UZCANGA,29,19,..
59.500,VENEREO,29,19,..
59.501,ZIARRUSTA,29,19,..
59.502,ANTICO,29,18,..
59.503,BASSAM,29,18,..
59.504,BERNO,29,18,..
59.505,BOLDE,29,18,..
59.506,CEDRO,29,18,..
59.507,FONTENLOS,29,18,..
59.508,GAVILLA,29,18,..
59.509,GONZALEZ DE LA MOTA,29,18,..
59.510,IPA,29,18,..
59.511,JETHWANI,29,18,..
59.512,LEHR,29,18,..
59.513,LOPEZ DE LA COVA,29,18,..
59.514,MILAM,29,18,..
59.515,MINOBIS,29,18,..
59.516,OPARA,29,18,..
59.517,ORTIZ DE ERIBE,29,18,..
59.518,PALAU RIBES,29,18,..
59.519,PARRAZAR,29,18,..
59.520,PEMAU,29,18,..
59.521,PETRELLA,29,18,..
59.522,ROSELLA,29,18,..
59.523,TARHOUCHI,29,18,..
59.524,TOHANE,29,18,..
59.525,TOURRICH,29,18,..
59.526,VILLAURIZ,29,18,..
59.527,ABADE,29,17,..
59.528,ACEBUCHE,29,17,..
59.529,AZARIAH,29,17,..
59.530,BORMANN,29,17,..
59.531,CHAKAROV,29,17,..
59.532,CRESCENTE,29,17,..
59.533,EL HAKKOUNI,29,17,..
59.534,EL KOUAZI,29,17,..
59.535,GARCIA CESTO,29,17,..
59.536,GOMEZ DE LUNA,29,17,..
59.537,HARTUNG,29,17,..
59.538,LASSERRE,29,17,..
59.539,MARUAN,29,17,..
59.540,ROLLA,29,17,..
59.541,ROSCH,29,17,..
59.542,SOM,29,17,..
59.543,ABAÑA,29,16,..
59.544,AUPETIT,29,16,..
59.545,BLANCHER,29,16,..
59.546,BOJART,29,16,..
59.547,BOUHLASS,29,16,..
59.548,BRESCIANI,29,16,..
59.549,CABAÑIL,29,16,..
59.550,CALANCHE,29,16,..
59.551,COCHACHIN,29,16,..
59.552,DEMIROV,29,16,..
59.553,DER,29,16,..
59.554,EKIZA,29,16,..
59.555,EL BARHDADI,29,16,..
59.556,EL HARROUN,29,16,..
59.557,EL MAMI,29,16,..
59.558,HUITZI,29,16,..
59.559,IRRIBARRA,29,16,..
59.560,LAHMAJ,29,16,..
59.561,LAURITO,29,16,..
59.562,LOPEZ HERRERA,29,16,..
59.563,MAALEM,29,16,..
59.564,MANZANILLAS,29,16,..
59.565,MARTINEZ DE BUJANDA,29,16,..
59.566,MARTINEZ DE FALCON,29,16,..
59.567,MENDIJUR,29,16,..
59.568,OHLSSON,29,16,..
59.569,UASANI,29,16,..
59.570,ZENJLI,29,16,..
59.571,ZIRAOUI,29,16,..
59.572,ALBE,29,15,..
59.573,BAKRAOUI,29,15,..
59.574,BENYACHOU,29,15,..
59.575,BERHILI,29,15,..
59.576,CANDINI,29,15,..
59.577,CHAKROUNE,29,15,..
59.578,CHEBLI,29,15,..
59.579,COLAÇO,29,15,..
59.580,DEL TRIUNFO,29,15,..
59.581,DELUCA,29,15,..
59.582,DROCH,29,15,..
59.583,ESTRADA NORA,29,15,..
59.584,FECHTALI,29,15,..
59.585,FORNI,29,15,..
59.586,GANDICA,29,15,..
59.587,GONZALEZ DE AGUERO,29,15,..
59.588,GUILLENEA,29,15,..
59.589,GUIZ,29,15,..
59.590,MACHAY,29,15,..
59.591,MAHBOUBI,29,15,..
59.592,PONGO,29,15,..
59.593,ROBATTO,29,15,..
59.594,RODRIGUEZ CARREÑO,29,15,..
59.595,SANFELIPE,29,15,..
59.596,SARIFI,29,15,..
59.597,TAIXES,29,15,..
59.598,TARQUIS,29,15,..
59.599,UGARRIO,29,15,..
59.600,VECOÑA,29,15,..
59.601,ZAPRYANOVA,29,15,..
59.602,ZORRIKETA,29,15,..
59.603,HASHAS,29,14,5
59.604,AARON,29,14,..
59.605,ADOMA,29,14,..
59.606,AMAICH,29,14,..
59.607,ANUZITA,29,14,..
59.608,BANORA,29,14,..
59.609,BAQQALI,29,14,..
59.610,BELTRAN DE NANCLARES,29,14,..
59.611,BOUYAZMAREN,29,14,..
59.612,BRANCATO,29,14,..
59.613,BURGAR,29,14,..
59.614,CARE,29,14,..
59.615,CLUNY,29,14,..
59.616,CORRIENTES,29,14,..
59.617,DE BEN,29,14,..
59.618,DELANGE,29,14,..
59.619,DEUTOR,29,14,..
59.620,EL GAROUANI,29,14,..
59.621,EL MOUTAWAKIL,29,14,..
59.622,ENPARANTZA,29,14,..
59.623,FORNOLS,29,14,..
59.624,GHAMMAT,29,14,..
59.625,GONZALEZ CABALLOS,29,14,..
59.626,GUTIERREZ DE RAVE,29,14,..
59.627,IBOURK,29,14,..
59.628,JERVIS,29,14,..
59.629,JMOULA,29,14,..
59.630,MANTEGAZZA,29,14,..
59.631,MARJANOVIC,29,14,..
59.632,MUTTI,29,14,..
59.633,PELEA,29,14,..
59.634,PEREZ SOLANO,29,14,..
59.635,RUIZ DE ZUAZU,29,14,..
59.636,SADIQI,29,14,..
59.637,SAHORI,29,14,..
59.638,SAN FABIAN,29,14,..
59.639,SANG,29,14,..
59.640,SIVORI,29,14,..
59.641,SODA,29,14,..
59.642,VIDAL ARAGON,29,14,..
59.643,WICHMANN,29,14,..
59.644,WIRZ,29,14,..
59.645,SIKKA,29,13,11
59.646,BOUGHALLAD,29,13,5
59.647,CHKAF,29,13,5
59.648,ABRAMIAN,29,13,..
59.649,AIT LHAJ,29,13,..
59.650,CHAHRI,29,13,..
59.651,CHRETIEN,29,13,..
59.652,EL FAS,29,13,..
59.653,EL MAAZI,29,13,..
59.654,ERMAKOV,29,13,..
59.655,ERNEST,29,13,..
59.656,ESSAKI,29,13,..
59.657,FALCONER,29,13,..
59.658,GABRIELI,29,13,..
59.659,GALLIANO,29,13,..
59.660,GARCIA MORAN,29,13,..
59.661,GESTINO,29,13,..
59.662,HIRT,29,13,..
59.663,HUACA,29,13,..
59.664,HUARIPATA,29,13,..
59.665,KACHA,29,13,..
59.666,KUPPER,29,13,..
59.667,LAHDILI,29,13,..
59.668,MAINICH,29,13,..
59.669,MARCHOUH,29,13,..
59.670,MAYMOUNI,29,13,..
59.671,MENASRA,29,13,..
59.672,MICUCCI,29,13,..
59.673,MIKAELYAN,29,13,..
59.674,MORGENSTERN,29,13,..
59.675,OMIST,29,13,..
59.676,ORLOWSKA,29,13,..
59.677,OUAHIB,29,13,..
59.678,PUIGSEGUR,29,13,..
59.679,RAMIREZ DE ALDA,29,13,..
59.680,TORCHIA,29,13,..
59.681,VAGHI,29,13,..
59.682,WAUGH,29,13,..
59.683,ARAFAT,29,12,..
59.684,ASTE,29,12,..
59.685,AZAN,29,12,..
59.686,BAKKI,29,12,..
59.687,BELLOUATI,29,12,..
59.688,BOUSOUF,29,12,..
59.689,BOUZARAD,29,12,..
59.690,BRANCH,29,12,..
59.691,CACCAMO,29,12,..
59.692,CAICHE,29,12,..
59.693,CRESTA,29,12,..
59.694,CUCCHI,29,12,..
59.695,EDIAE,29,12,..
59.696,EGIARTE,29,12,..
59.697,EL MAJATI,29,12,..
59.698,GONZALEZ MESONES,29,12,..
59.699,GRUNEWALD,29,12,..
59.700,HARIMI,29,12,..
59.701,JAA,29,12,..
59.702,LADRIÑAN,29,12,..
59.703,MARKOTEGI,29,12,..
59.704,MOUDRIK,29,12,..
59.705,OUAMMOU,29,12,..
59.706,PICK,29,12,..
59.707,PONJOAN,29,12,..
59.708,PUCCIARELLI,29,12,..
59.709,SALAG,29,12,..
59.710,SCHAFFNER,29,12,..
59.711,STRUCK,29,12,..
59.712,YAAGOUB,29,12,..
59.713,AABIDI,29,11,..
59.714,ABDEL NAHET,29,11,..
59.715,ANTONIJOAN,29,11,..
59.716,ARDOUZ,29,11,..
59.717,ARRONI,29,11,..
59.718,BAEZ DE AGUILAR,29,11,..
59.719,BELMEKKI,29,11,..
59.720,BENTAJ,29,11,..
59.721,BOABEN,29,11,..
59.722,BONATTI,29,11,..
59.723,BOUZLAF,29,11,..
59.724,DE AMBROSIO,29,11,..
59.725,DESPOSORIO,29,11,..
59.726,ECH CHAIB,29,11,..
59.727,EL ACHOUCH,29,11,..
59.728,EL ASLI,29,11,..
59.729,EL MAGRI,29,11,..
59.730,GOMEZ ZURDO,29,11,..
59.731,GYIMAH,29,11,..
59.732,HARDOUZ,29,11,..
59.733,KASBAOUI,29,11,..
59.734,KOSTIC,29,11,..
59.735,LAGNANI,29,11,..
59.736,LAURINO,29,11,..
59.737,LICHTENSTEIN,29,11,..
59.738,MALAK,29,11,..
59.739,MAOULOUD,29,11,..
59.740,MARJAN,29,11,..
59.741,MAURAD,29,11,..
59.742,MC LOUGHLIN,29,11,..
59.743,MIQUELEZ DE MENDILUCE,29,11,..
59.744,MOHALLEM,29,11,..
59.745,NAGIB,29,11,..
59.746,OZKOIDI,29,11,..
59.747,PENYA,29,11,..
59.748,PEREZ DE ARANSOLO,29,11,..
59.749,SAN MARCIAL,29,11,..
59.750,UGO,29,11,..
59.751,URTIAGA DE VIVAR,29,11,..
59.752,VIGNA,29,11,..
59.753,ALEHYAN,29,10,..
59.754,ARALUZE,29,10,..
59.755,BEN DAHMAN,29,10,..
59.756,BEN MANA,29,10,..
59.757,BENMANSSOUR,29,10,..
59.758,BENTOHAMI,29,10,..
59.759,BERNABEI,29,10,..
59.760,BOUKRI,29,10,..
59.761,CARCASSONA,29,10,..
59.762,CASSAR,29,10,..
59.763,CHAMSSI,29,10,..
59.764,DITTRICH,29,10,..
59.765,DUPOUY,29,10,..
59.766,EL JABBOURI,29,10,..
59.767,ELEKES,29,10,..
59.768,ERRAIDI,29,10,..
59.769,ERRAKI,29,10,..
59.770,FAKRI,29,10,..
59.771,GAJDA,29,10,..
59.772,GALBRAITH,29,10,..
59.773,GAMBARDELLA,29,10,..
59.774,GLASS,29,10,..
59.775,GOMEZ DE QUERO,29,10,..
59.776,HACK,29,10,..
59.777,HADAMI,29,10,..
59.778,ISHII,29,10,..
59.779,JAMET,29,10,..
59.780,JEBROUN,29,10,..
59.781,JURY,29,10,..
59.782,KATIB,29,10,..
59.783,LAGHMOUCHI,29,10,..
59.784,LATINI,29,10,..
59.785,LEPORI,29,10,..
59.786,LERROUX,29,10,..
59.787,LERTORA,29,10,..
59.788,LIBARDI,29,10,..
59.789,LITARTE,29,10,..
59.790,LOPATO,29,10,..
59.791,LUKIN,29,10,..
59.792,MAZZITELLI,29,10,..
59.793,NAVOZ,29,10,..
59.794,PLOTNIKOV,29,10,..
59.795,STANOJEVIC,29,10,..
59.796,TABIA,29,10,..
59.797,TAHRIOU,29,10,..
59.798,TAULERIA,29,10,..
59.799,TOTUSAUS,29,10,..
59.800,TRIMBOLI,29,10,..
59.801,VAJDA,29,10,..
59.802,WALCH,29,10,..
59.803,ZLATANOV,29,10,..
59.804,ACHANDIR,29,9,..
59.805,AFZA,29,9,..
59.806,AKROUR,29,9,..
59.807,ALCUSA,29,9,..
59.808,ANDECOCHEA,29,9,..
59.809,ATTOUMI,29,9,..
59.810,BAUWENS,29,9,..
59.811,BAZZANO,29,9,..
59.812,BOUTCHICHI,29,9,..
59.813,BRUJO,29,9,..
59.814,CHANAN,29,9,..
59.815,ECHAFI,29,9,..
59.816,EL HABACHI,29,9,..
59.817,EWEKA,29,9,..
59.818,FADEEVA,29,9,..
59.819,GALOYAN,29,9,..
59.820,GOME,29,9,..
59.821,GONZALEZ BESADA,29,9,..
59.822,GRARI,29,9,..
59.823,GUOBADIA,29,9,..
59.824,HALOUMI,29,9,..
59.825,HARBUZ,29,9,..
59.826,JACKMAN,29,9,..
59.827,KHABIR,29,9,..
59.828,KHATTARI,29,9,..
59.829,KOZHEVNIKOVA,29,9,..
59.830,KRIK,29,9,..
59.831,LAAMECH,29,9,..
59.832,LE GAL,29,9,..
59.833,LOUGHLIN,29,9,..
59.834,MIELKE,29,9,..
59.835,MUCI,29,9,..
59.836,NACCARATO,29,9,..
59.837,OULAD MOHAND,29,9,..
59.838,OUTOUGANE,29,9,..
59.839,PIELFORT,29,9,..
59.840,ROZARIO,29,9,..
59.841,SALMINEN,29,9,..
59.842,SAN FLORENCIO,29,9,..
59.843,SEFFAR,29,9,..
59.844,SEVDALINOV,29,9,..
59.845,SILVANI,29,9,..
59.846,SMOLEN,29,9,..
59.847,STOPPA,29,9,..
59.848,SZOSTAK,29,9,..
59.849,TIMMER,29,9,..
59.850,VERHEYEN,29,9,..
59.851,EL ARROUBI,29,8,5
59.852,ABJIOU,29,8,..
59.853,ADAMEK,29,8,..
59.854,AHMET,29,8,..
59.855,ALLEGRI,29,8,..
59.856,AMADIO,29,8,..
59.857,ARABE,29,8,..
59.858,ARGUIGUE,29,8,..
59.859,AZDIMOUSA,29,8,..
59.860,BANAN,29,8,..
59.861,BARAVALLE,29,8,..
59.862,BENSAED,29,8,..
59.863,BESSAM,29,8,..
59.864,BOURKAIB,29,8,..
59.865,CANYAMERES,29,8,..
59.866,CAPANO,29,8,..
59.867,CASTELLUCCI,29,8,..
59.868,DABRE,29,8,..
59.869,DE SILONIZ,29,8,..
59.870,DUDKO,29,8,..
59.871,EL BEKRAOUI,29,8,..
59.872,ES SALEMY,29,8,..
59.873,ESSAMI,29,8,..
59.874,EYI,29,8,..
59.875,FAHY,29,8,..
59.876,FLAMINI,29,8,..
59.877,HAROUI,29,8,..
59.878,IBBA,29,8,..
59.879,JABOUR,29,8,..
59.880,KARKAB,29,8,..
59.881,KHACHANI,29,8,..
59.882,LASSOULI,29,8,..
59.883,LATASA DE ARANIBAR,29,8,..
59.884,LICITRA,29,8,..
59.885,MOUGHLIA,29,8,..
59.886,MSAADI,29,8,..
59.887,NAANAI,29,8,..
59.888,NEUBERT,29,8,..
59.889,OGER,29,8,..
59.890,PITTS,29,8,..
59.891,PROTS,29,8,..
59.892,RADCLIFFE,29,8,..
59.893,ROMBOLA,29,8,..
59.894,SALUS,29,8,..
59.895,SOLBERG,29,8,..
59.896,SVIRIDOVA,29,8,..
59.897,VERBEKE,29,8,..
59.898,VOGLER,29,8,..
59.899,AMALOU,29,7,..
59.900,BAHMED,29,7,..
59.901,BAUDOIN,29,7,..
59.902,BELLACH,29,7,..
59.903,BENCHOUIRFA,29,7,..
59.904,BENKHELIFA,29,7,..
59.905,BERCARU,29,7,..
59.906,BETTIOL,29,7,..
59.907,BOBOACA,29,7,..
59.908,BOUKZIR,29,7,..
59.909,BOULFALFAL,29,7,..
59.910,CRISTIANI,29,7,..
59.911,DAHOUCHI,29,7,..
59.912,DELL,29,7,..
59.913,DENYER,29,7,..
59.914,DI FABIO,29,7,..
59.915,DMYTRENKO,29,7,..
59.916,DZIUBA,29,7,..
59.917,EL ANGOUD,29,7,..
59.918,EL JABIRI,29,7,..
59.919,EL OMRI,29,7,..
59.920,FISCH,29,7,..
59.921,FORMAN,29,7,..
59.922,GOMEZ ZURITA,29,7,..
59.923,GORAYA,29,7,..
59.924,GORDAN,29,7,..
59.925,GUEDDARI,29,7,..
59.926,HEYLEN,29,7,..
59.927,IACCARINO,29,7,..
59.928,JOUDA,29,7,..
59.929,KLEE,29,7,..
59.930,KOWALIK,29,7,..
59.931,LA BARBERA,29,7,..
59.932,LABOUDI,29,7,..
59.933,LAKRICHI,29,7,..
59.934,LAMARI,29,7,..
59.935,LKHOLF,29,7,..
59.936,MAINI,29,7,..
59.937,MALABER,29,7,..
59.938,MOUCHIH,29,7,..
59.939,MULLAN,29,7,..
59.940,MUNNA,29,7,..
59.941,NAIEB,29,7,..
59.942,NEKRASOVA,29,7,..
